"watch take care beware fall swinger drop around pain often mingle fingertip beware darkness watch take care beware thought linger wind inside head hopelessness around dead night beware sadness hit hurt make sore watch take care beware soft shoe shuffler dance sidewalk unconscious sufferer wander aimlessly beware maya watch take care beware greedy leader theyll take go weeping atlas cedars want grow beware darkness","sad"
"go sit real nice head full advice friend walk around try rearrange everything go bed countless shes get jar full change save vacation shes watch watch son grow like mom hard i say ruby ruby ruby gotta start lift head head head i say ruby ruby ruby i know hard gotta get outta bed outta bed outta bed yeah dont know get everything nothing lose get call guy see right get face full tear hold back strength five say happiness ai n't free everybody fight like i give ability retreat i say ruby ruby ruby gotta start lift head head head i say ruby ruby ruby i know hard gotta get outta bed outta bed outta bed yeah dont know get everything nothing lose yeah get time figure i n't scare get time figure i i get time figure i n't scare get time figure i n't scare i say ruby ruby ruby i say ruby ruby ruby i say ruby ruby ruby i say ruby ruby ruby alone rest head lap alone rest head lap lap ruby n't go","sad"
"silent heart tick ground take weight yet find hear n't recall i one love silent heart tick ground take weight yet find hear n't recall i love silent heart tick ground take weight yet find hear n't recall i one care silent heart tick ground take weight yet find hear n't recall i love","sad"
"i guess fuck poetic sound voice taste lipstick i look make feel sick yeah i win prize i happy watch burn everything burn see dance eye open wide enjoy x leave alone i n't care real get fuck taste wine remain fresh sweet a.m. grey rain thought aloud may good i never see i dont know i feel whole world burn everything burn see dance eye open wide enjoy x leave alone i n't care real get fuck","sad"
"party girl n't get hurt ca n't feel anything i learn i push push i one good time call phone 's blowin ringin doorbell i feel love feel love drink drink drink throw em back till i lose count i gonna swing chandelier chandelier i gonna live like tomorrow n't exist like n't exist i gonna fly like bird night feel tear dry i gonna swing chandelier chandelier i hold dear life wo n't look wo n't open eye keep glass full morning light cause i hold tonight help i hold dear life wo n't look wo n't open eye keep glass full morning light cause i hold tonight tonight sun i mess gotta get gotta run come shame come shame drink drink drink throw em back till i lose count i gonna swing chandelier chandelier i gonna live like tomorrow n't exist like n't exist i gonna fly like bird night feel tear dry i gonna swing chandelier chandelier i hold dear life wo n't look wo n't open eye keep glass full morning light cause i hold tonight help i hold dear life wo n't look wo n't open eye keep glass full morning light cause i hold tonight tonight tonight i hold tonight i i hold tonight tonight tonight i hold tonight i hold tonight i i hold tonight tonight tonight","sad"
"i n't want cripple crack shoulder wrist knee back ground dust ash crawl four get feel bone get feel bone i ca n't climb stair piece miss everywhere prozak painkiller get feel bone get feel bone i use fly like peter pan all child fly i touch hand see get feel bone see get feel bone ah-ah","sad"
"time i wonder time i cry prayer answer time i lie ask question would i tell truth something bet get nothing lose i sit window gaze rain ache heart never feel pain tell life mean walk long road never reach end god give answer life god give answer dream god give answer prayer god give answer","sad"
"dusty mesa loom shadow grow hide branch poison creosote twine spine slowly towards boiling sun i touch skin finger run blood hush dusk swollen silver moon i come walk wind watch cactus bloom strange hand halt loom shadow dance i fall thorny brush feel tremble hand last light warm rock rattlesnake unfold mountain cat come drag away bone rise forever across silent sand star eye wind hand","sad"
"nah nah nah nah nah nah nah i miss miss bad i n't forget oh sad i hope hear i remember clearly day slip away day i find wo n't oh nah nah la la la nah nah i n't get around kiss goodbye hand i wish i see i know i ca n't oh i hope hear cause i remember clearly day slip away day i find wo n't oh i wake wo n't wake i keep ask i ca n't take n't fake happen pass go go go go somewhere i ca n't bring back go go go go somewhere come back day slip away day i find wo n't day slip away day i find wo n't oh nah nah nah nah nah nah nah i miss","sad"
"day night i toss turn i keep stress mind mind i look peace see i n't attain what i need keep silly game play play look madness magnet keep attract i try run see i fast i think i first surely finish last last cause day night lonely stoner seem free mind night hes alone day night lonely loner seem free mind night day night lonely stoner seem free mind night alone thing never change lonely loner seem free mind night hold phone lonely stoner mr. solo doe low move ca n't seem shake shade within dream see life make make pain deep silent sleeper wo n't hear peep peep girl want n't seem want seem feeling cause day night lonely stoner seem free mind night hes alone day night lonely loner seem free mind night day night lonely stoner seem free mind night alone thing never change lonely loner seem free mind night slow mo temple slow create new new seem alive though feel blue sun shine man super cool cool lonely night fade away slip white nikes smoke clip way to free mind search to free mind search to free mind search cause day night lonely stoner seem free mind night hes alone day night lonely loner seem free mind night day night lonely stoner seem free mind night alone thing never change lonely loner seem free mind night night","sad"
